Data,Último,Var%
25.02.2009,38.232,"-1,25%"
20.02.2009,38.715,"-2,55%"
19.02.2009,39.730,"0,14%"
18.02.2009,39.674,"-0,43%"
17.02.2009,39.847,"-4,77%"
16.02.2009,41.841,"0,40%"
13.02.2009,41.674,"2,90%"
12.02.2009,40.501,"-0,84%"
11.02.2009,40.846,"-0,88%"
10.02.2009,41.207,"-2,12%"
09.02.2009,42.100,"-1,53%"
06.02.2009,42.756,"4,01%"
05.02.2009,41.109,"2,44%"
04.02.2009,40.129,"0,96%"
03.02.2009,39.747,"2,80%"
02.02.2009,38.666,"-1,62%"
30.01.2009,39.301,"-0,85%"
29.01.2009,39.638,"-1,46%"
28.01.2009,40.227,"3,95%"
27.01.2009,38.699,"0,49%"
26.01.2009,38.509,"0,99%"
23.01.2009,38.132,"0,63%"
22.01.2009,37.894,"-1,68%"
21.01.2009,38.543,"3,41%"
20.01.2009,37.272,"-4,01%"
19.01.2009,38.828,"-1,31%"
16.01.2009,39.342,"0,49%"
15.01.2009,39.151,"3,08%"
14.01.2009,37.982,"-3,95%"
13.01.2009,39.544,"0,36%"
12.01.2009,39.403,"-5,24%"
09.01.2009,41.583,"-0,97%"
08.01.2009,41.991,"2,87%"
07.01.2009,40.820,"-3,53%"
06.01.2009,42.312,"1,91%"
05.01.2009,41.519,"3,17%"
02.01.2009,40.244,"7,17%"
30.12.2008,37.550,"1,32%"
29.12.2008,37.060,"0,53%"
26.12.2008,36.864,"1,08%"
23.12.2008,36.471,"-3,05%"
22.12.2008,37.618,"-3,87%"
19.12.2008,39.131,"-1,02%"
18.12.2008,39.536,"-1,03%"
17.12.2008,39.947,"-0,12%"
16.12.2008,39.993,"4,37%"
15.12.2008,38.320,"-2,68%"
12.12.2008,39.374,"2,22%"
11.12.2008,38.519,"-1,24%"
10.12.2008,39.004,"2,73%"
09.12.2008,37.968,"-0,83%"
08.12.2008,38.285,"8,31%"
05.12.2008,35.347,"0,62%"
04.12.2008,35.128,"-0,48%"
03.12.2008,35.297,"0,85%"
02.12.2008,35.001,"0,75%"
01.12.2008,34.740,"-5,07%"
28.11.2008,36.596,"1,06%"
27.11.2008,36.213,"-0,70%"
26.11.2008,36.470,"4,76%"
25.11.2008,34.813,"1,83%"
24.11.2008,34.189,"9,40%"
21.11.2008,31.251,"-6,45%"
19.11.2008,33.405,"-2,02%"
18.11.2008,34.095,"-4,54%"
17.11.2008,35.717,"-0,20%"
14.11.2008,35.789,"-0,57%"
13.11.2008,35.993,"4,71%"
12.11.2008,34.374,"-7,75%"
11.11.2008,37.262,"1,32%"
10.11.2008,36.776,"0,30%"
07.11.2008,36.665,"0,83%"
06.11.2008,36.362,"-3,77%"
05.11.2008,37.786,"-6,13%"
04.11.2008,40.255,"5,24%"
03.11.2008,38.249,"2,66%"
31.10.2008,37.257,"-0,51%"
30.10.2008,37.449,"7,47%"
29.10.2008,34.845,"4,37%"
28.10.2008,33.387,"13,43%"
27.10.2008,29.435,"-6,50%"
24.10.2008,31.482,"-6,91%"
23.10.2008,33.818,"-3,57%"
22.10.2008,35.070,"-10,18%"
21.10.2008,39.043,"-1,01%"
20.10.2008,39.441,"8,36%"
17.10.2008,36.399,"-0,12%"
16.10.2008,36.442,"-1,06%"
15.10.2008,36.833,"-11,39%"
14.10.2008,41.569,"1,81%"
13.10.2008,40.829,"14,66%"
10.10.2008,35.610,"-3,96%"
09.10.2008,37.080,"-3,92%"
08.10.2008,38.594,"-3,85%"
07.10.2008,40.140,"-4,66%"
06.10.2008,42.101,"-5,43%"
03.10.2008,44.517,"-3,53%"
02.10.2008,46.145,"-7,34%"
01.10.2008,49.799,"0,52%"
30.09.2008,49.541,"7,63%"
29.09.2008,46.028,"-9,36%"
26.09.2008,50.783,"-2,02%"
25.09.2008,51.828,"3,98%"
24.09.2008,49.843,"0,50%"
23.09.2008,49.593,"-3,78%"
22.09.2008,51.541,"-2,85%"
19.09.2008,53.055,"9,57%"
18.09.2008,48.423,"5,48%"
17.09.2008,45.909,"-6,74%"
16.09.2008,49.229,"1,68%"
15.09.2008,48.416,"-7,59%"
12.09.2008,52.393,"2,19%"
11.09.2008,51.270,"3,30%"
10.09.2008,49.633,"2,47%"
09.09.2008,48.435,"-4,50%"
08.09.2008,50.718,"-2,35%"
05.09.2008,51.940,"1,03%"
04.09.2008,51.409,"-3,96%"
03.09.2008,53.527,"-1,61%"
02.09.2008,54.404,"-1,37%"
01.09.2008,55.162,"-0,93%"
29.08.2008,55.680,"-1,25%"
28.08.2008,56.382,"1,55%"
27.08.2008,55.519,"2,13%"
26.08.2008,54.359,"-0,22%"
25.08.2008,54.477,"-2,46%"
22.08.2008,55.850,"-0,15%"
21.08.2008,55.935,"1,01%"
20.08.2008,55.377,"3,24%"
19.08.2008,53.639,"0,59%"
18.08.2008,53.327,"-1,69%"
15.08.2008,54.244,"-1,62%"
14.08.2008,55.138,"1,04%"
13.08.2008,54.573,"0,13%"
12.08.2008,54.503,"-0,40%"
11.08.2008,54.720,"-3,29%"
08.08.2008,56.584,"-0,76%"
07.08.2008,57.018,"-0,91%"
06.08.2008,57.542,"1,90%"
05.08.2008,56.471,"1,55%"
04.08.2008,55.609,"-3,51%"
01.08.2008,57.630,"-3,15%"
31.07.2008,59.505,"-0,82%"
30.07.2008,59.998,"3,37%"
29.07.2008,58.043,"2,06%"
28.07.2008,56.869,"-0,58%"
25.07.2008,57.199,"-0,41%"
24.07.2008,57.434,"-3,34%"
23.07.2008,59.421,"-0,38%"
22.07.2008,59.647,"-1,85%"
21.07.2008,60.772,"1,31%"
18.07.2008,59.988,"-0,20%"
17.07.2008,60.109,"-3,14%"
16.07.2008,62.056,"1,71%"
15.07.2008,61.015,"0,48%"
14.07.2008,60.721,"0,95%"
11.07.2008,60.148,"-0,17%"
10.07.2008,60.253,"1,20%"
08.07.2008,59.536,"0,76%"
07.07.2008,59.088,"-0,47%"
04.07.2008,59.365,"0,16%"
03.07.2008,59.273,"-3,00%"
02.07.2008,61.106,"-3,61%"
01.07.2008,63.396,"-2,49%"
30.06.2008,65.018,"1,08%"
27.06.2008,64.321,"0,58%"
26.06.2008,63.947,"-2,89%"
25.06.2008,65.853,"2,63%"
24.06.2008,64.168,"-0,73%"
23.06.2008,64.640,"0,04%"
20.06.2008,64.614,"-2,97%"
19.06.2008,66.590,"-0,75%"
18.06.2008,67.090,"-1,97%"
17.06.2008,68.438,"1,71%"
16.06.2008,67.285,"0,12%"
13.06.2008,67.204,"-0,17%"
12.06.2008,67.320,"0,79%"
11.06.2008,66.795,"-1,45%"
10.06.2008,67.775,"-2,17%"
09.06.2008,69.281,"-0,72%"
06.06.2008,69.786,"-2,00%"
05.06.2008,71.209,"3,69%"
04.06.2008,68.673,"-1,91%"
03.06.2008,70.012,"-2,62%"
02.06.2008,71.897,"-0,96%"
30.05.2008,72.592,"1,11%"
29.05.2008,71.798,"-1,85%"
28.05.2008,73.153,"3,04%"
27.05.2008,70.992,"-0,89%"
26.05.2008,71.629,"0,25%"
23.05.2008,71.452,"-1,17%"
21.05.2008,72.295,"-1,66%"
20.05.2008,73.517,"0,11%"
19.05.2008,73.439,"0,92%"
16.05.2008,72.767,"1,78%"
15.05.2008,71.492,"2,09%"
14.05.2008,70.027,"-0,68%"
13.05.2008,70.503,"0,12%"
12.05.2008,70.416,"1,11%"
09.05.2008,69.646,"-0,11%"
08.05.2008,69.722,"1,02%"
07.05.2008,69.018,"-1,68%"
06.05.2008,70.195,"0,03%"
05.05.2008,70.175,"1,17%"
02.05.2008,69.366,"2,21%"
30.04.2008,67.868,"6,33%"
29.04.2008,63.826,"-2,82%"
28.04.2008,65.678,"0,75%"
25.04.2008,65.187,"0,95%"
24.04.2008,64.576,"-0,57%"
23.04.2008,64.948,"-0,71%"
22.04.2008,65.413,"0,75%"
18.04.2008,64.923,"0,57%"
17.04.2008,64.552,"0,62%"
16.04.2008,64.152,"2,45%"
15.04.2008,62.618,"0,75%"
14.04.2008,62.153,"-0,69%"
11.04.2008,62.585,"-1,48%"
10.04.2008,63.527,"0,08%"
09.04.2008,63.477,"-1,65%"
08.04.2008,64.540,"0,57%"
07.04.2008,64.176,"-0,42%"
04.04.2008,64.446,"0,42%"
03.04.2008,64.175,"1,28%"
02.04.2008,63.364,"0,94%"
01.04.2008,62.775,"2,96%"
31.03.2008,60.968,"0,85%"
28.03.2008,60.452,"-0,51%"
27.03.2008,60.762,"-1,06%"
26.03.2008,61.415,"0,30%"
25.03.2008,61.234,"2,38%"
24.03.2008,59.813,"1,40%"
20.03.2008,58.987,"0,27%"
19.03.2008,58.827,"-5,02%"
18.03.2008,61.933,"3,20%"
17.03.2008,60.012,"-3,19%"
14.03.2008,61.991,"-0,46%"
13.03.2008,62.280,"0,17%"
12.03.2008,62.177,"-0,31%"
11.03.2008,62.368,"3,95%"
10.03.2008,59.999,"-3,02%"
07.03.2008,61.868,"-1,76%"
06.03.2008,62.975,"-2,56%"
05.03.2008,64.629,"1,53%"
04.03.2008,63.656,"-1,29%"
03.03.2008,64.490,"1,58%"
29.02.2008,63.489,"-3,15%"
28.02.2008,65.555,"0,09%"
27.02.2008,65.495,"0,48%"
26.02.2008,65.183,"0,28%"
25.02.2008,65.001,"0,61%"
22.02.2008,64.609,"1,28%"
21.02.2008,63.792,"0,07%"
20.02.2008,63.747,"2,33%"
19.02.2008,62.297,"-0,80%"
18.02.2008,62.801,"2,50%"
15.02.2008,61.272,"-0,88%"
14.02.2008,61.819,"-1,23%"
13.02.2008,62.591,"1,27%"
12.02.2008,61.805,"1,92%"
11.02.2008,60.643,"2,65%"
08.02.2008,59.076,"0,19%"
07.02.2008,58.965,"-0,01%"
06.02.2008,58.969,"-3,46%"
01.02.2008,61.080,"2,67%"
31.01.2008,59.490,"-1,33%"
30.01.2008,60.289,"1,27%"
29.01.2008,59.530,"1,60%"
28.01.2008,58.594,"1,97%"
24.01.2008,57.463,"5,95%"
23.01.2008,54.235,"-3,32%"
22.01.2008,56.097,"4,45%"
21.01.2008,53.709,"-6,60%"
18.01.2008,57.506,"0,82%"
17.01.2008,57.037,"-2,96%"
16.01.2008,58.777,"-1,89%"
15.01.2008,59.907,"-3,67%"
14.01.2008,62.188,"0,40%"
11.01.2008,61.942,"-2,48%"
10.01.2008,63.515,"1,34%"
09.01.2008,62.674,"0,96%"
08.01.2008,62.081,"2,15%"
07.01.2008,60.772,"-0,43%"
04.01.2008,61.037,"-2,95%"
03.01.2008,62.892,"0,12%"
02.01.2008,62.815,"-1,68%"
28.12.2007,63.886,"0,18%"
27.12.2007,63.774,"-0,80%"
26.12.2007,64.288,"1,89%"
21.12.2007,63.098,"2,24%"
20.12.2007,61.716,"-0,01%"
19.12.2007,61.722,"1,02%"
18.12.2007,61.096,"2,12%"
17.12.2007,59.828,"-4,19%"
14.12.2007,62.445,"-0,66%"
13.12.2007,62.861,"-2,91%"
12.12.2007,64.742,"0,36%"
11.12.2007,64.512,"-1,43%"
10.12.2007,65.446,"-0,29%"
07.12.2007,65.639,"-0,23%"
06.12.2007,65.791,"1,33%"
05.12.2007,64.928,"2,28%"
04.12.2007,63.482,"0,45%"
03.12.2007,63.200,"0,31%"
30.11.2007,63.006,"1,37%"
29.11.2007,62.156,"0,71%"
28.11.2007,61.715,"3,84%"
27.11.2007,59.432,"0,61%"
26.11.2007,59.069,"-3,12%"
23.11.2007,60.971,"0,52%"
22.11.2007,60.653,"0,12%"
21.11.2007,60.582,"-2,81%"
19.11.2007,62.336,"-3,52%"
16.11.2007,64.609,"-0,03%"
14.11.2007,64.631,"2,71%"
13.11.2007,62.927,"2,28%"
12.11.2007,61.527,"-4,34%"
09.11.2007,64.321,"1,19%"
08.11.2007,63.562,"0,10%"
07.11.2007,63.501,"-1,55%"
06.11.2007,64.503,"2,45%"
05.11.2007,62.960,"-1,70%"
01.11.2007,64.050,"-1,94%"
31.10.2007,65.318,"1,45%"
30.10.2007,64.383,"-1,02%"
29.10.2007,65.044,"1,19%"
26.10.2007,64.276,"3,10%"
25.10.2007,62.341,"-0,45%"
24.10.2007,62.625,"-0,11%"
23.10.2007,62.697,"2,42%"
22.10.2007,61.215,"0,53%"
19.10.2007,60.894,"-3,74%"
18.10.2007,63.261,"0,11%"
17.10.2007,63.194,"2,39%"
16.10.2007,61.718,"-1,99%"
15.10.2007,62.969,"0,82%"
11.10.2007,62.456,"-1,17%"
10.10.2007,63.197,"-0,55%"
09.10.2007,63.549,"1,42%"
08.10.2007,62.661,"0,55%"
05.10.2007,62.319,"3,17%"
04.10.2007,60.407,"0,51%"
03.10.2007,60.099,"-3,09%"
02.10.2007,62.017,"-0,52%"
01.10.2007,62.340,"3,10%"
28.09.2007,60.465,"-0,96%"
27.09.2007,61.052,"2,24%"
26.09.2007,59.715,"1,46%"
25.09.2007,58.858,"0,24%"
24.09.2007,58.719,"1,59%"
21.09.2007,57.799,"1,57%"
20.09.2007,56.906,"-0,63%"
19.09.2007,57.264,"1,06%"
18.09.2007,56.666,"4,28%"
17.09.2007,54.341,"-0,60%"
14.09.2007,54.671,"-0,43%"
13.09.2007,54.908,"1,90%"
12.09.2007,53.883,"-0,07%"
11.09.2007,53.921,"2,41%"
10.09.2007,52.653,"-3,51%"
06.09.2007,54.569,"0,30%"
05.09.2007,54.408,"-1,52%"
04.09.2007,55.250,"0,76%"
03.09.2007,54.833,"0,36%"
31.08.2007,54.637,"3,37%"
30.08.2007,52.858,"0,23%"
29.08.2007,52.735,"2,11%"
28.08.2007,51.645,"-2,70%"
27.08.2007,53.078,"0,15%"
24.08.2007,52.998,"2,22%"
23.08.2007,51.848,"0,20%"
22.08.2007,51.745,"3,87%"
21.08.2007,49.815,"1,24%"
20.08.2007,49.206,"1,33%"
17.08.2007,48.559,"1,13%"
16.08.2007,48.016,"-2,57%"
15.08.2007,49.285,"-3,20%"
14.08.2007,50.912,"-2,90%"
13.08.2007,52.434,"-0,39%"
10.08.2007,52.638,"-1,48%"
09.08.2007,53.431,"-3,28%"
08.08.2007,55.241,"2,67%"
07.08.2007,53.802,"1,34%"
06.08.2007,53.091,"0,46%"
03.08.2007,52.846,"-3,37%"
02.08.2007,54.691,"0,84%"
01.08.2007,54.234,"0,10%"
31.07.2007,54.182,"-0,72%"
30.07.2007,54.573,"3,12%"
27.07.2007,52.922,"-1,80%"
26.07.2007,53.893,"-3,76%"
25.07.2007,56.001,"0,37%"
24.07.2007,55.795,"-3,86%"
23.07.2007,58.037,"1,03%"
20.07.2007,57.443,"-1,17%"
19.07.2007,58.125,"0,99%"
18.07.2007,57.556,"-0,18%"
17.07.2007,57.660,"0,50%"
16.07.2007,57.374,"-0,47%"
13.07.2007,57.644,"0,05%"
12.07.2007,57.613,"2,23%"
11.07.2007,56.356,"0,85%"
10.07.2007,55.883,"-0,99%"
06.07.2007,56.444,"0,92%"
05.07.2007,55.932,"0,42%"
04.07.2007,55.696,"-0,01%"
03.07.2007,55.700,"0,59%"
02.07.2007,55.371,"1,80%"
29.06.2007,54.392,"0,45%"
28.06.2007,54.147,"0,01%"
27.06.2007,54.143,"0,54%"
26.06.2007,53.852,"-0,35%"
25.06.2007,54.042,"-0,41%"
22.06.2007,54.267,"-0,71%"
21.06.2007,54.657,"1,16%"
20.06.2007,54.029,"-1,13%"
19.06.2007,54.644,"-0,16%"
18.06.2007,54.730,"0,39%"
15.06.2007,54.519,"1,50%"
14.06.2007,53.713,"1,36%"
13.06.2007,52.994,"2,31%"
12.06.2007,51.797,"-1,86%"
11.06.2007,52.777,"0,85%"
08.06.2007,52.330,"0,54%"
06.06.2007,52.049,"-2,09%"
05.06.2007,53.162,"-0,15%"
04.06.2007,53.243,"-0,34%"
01.06.2007,53.423,"2,21%"
31.05.2007,52.268,"-0,49%"
30.05.2007,52.528,"1,58%"
29.05.2007,51.713,"-0,78%"
28.05.2007,52.120,"0,97%"
25.05.2007,51.618,"2,15%"
24.05.2007,50.531,"-2,47%"
23.05.2007,51.812,"-0,76%"
22.05.2007,52.208,"-0,41%"
21.05.2007,52.423,"0,66%"
18.05.2007,52.078,"0,87%"
17.05.2007,51.631,"-0,21%"
16.05.2007,51.738,"2,41%"
15.05.2007,50.518,"0,01%"
14.05.2007,50.511,"-0,77%"
11.05.2007,50.902,"1,33%"
10.05.2007,50.235,"-2,08%"
09.05.2007,51.300,"2,03%"
08.05.2007,50.278,"-0,01%"
07.05.2007,50.282,"-0,62%"
04.05.2007,50.598,"0,76%"
03.05.2007,50.218,"1,51%"
02.05.2007,49.472,"1,05%"
30.04.2007,48.956,"-0,56%"
27.04.2007,49.230,"0,33%"
26.04.2007,49.068,"-1,22%"
25.04.2007,49.676,"1,23%"
24.04.2007,49.071,"-0,19%"
23.04.2007,49.162,"-0,50%"
20.04.2007,49.408,"1,32%"
19.04.2007,48.762,"0,11%"
18.04.2007,48.710,"-0,09%"
17.04.2007,48.755,"-0,34%"
16.04.2007,48.921,"2,08%"
13.04.2007,47.926,"1,22%"
12.04.2007,47.347,"0,87%"
11.04.2007,46.939,"-0,50%"
10.04.2007,47.174,"0,68%"
09.04.2007,46.855,"0,45%"
05.04.2007,46.647,"0,20%"
04.04.2007,46.554,"0,57%"
03.04.2007,46.288,"1,52%"
02.04.2007,45.597,"-0,45%"
30.03.2007,45.805,"0,99%"
29.03.2007,45.355,"1,96%"
28.03.2007,44.484,"-1,60%"
27.03.2007,45.207,"-0,96%"
26.03.2007,45.645,"0,25%"
23.03.2007,45.533,"0,24%"
22.03.2007,45.424,"-0,45%"
21.03.2007,45.631,"2,89%"
20.03.2007,44.351,"1,46%"
19.03.2007,43.713,"2,30%"
16.03.2007,42.730,"-1,27%"
15.03.2007,43.278,"-0,02%"
14.03.2007,43.288,"1,26%"
13.03.2007,42.749,"-3,39%"
12.03.2007,44.249,"0,26%"
09.03.2007,44.133,"1,53%"
08.03.2007,43.466,"1,87%"
07.03.2007,42.667,"-1,27%"
06.03.2007,43.218,"4,95%"
05.03.2007,41.179,"-2,81%"
02.03.2007,42.370,"-2,64%"
01.03.2007,43.517,"-0,85%"
28.02.2007,43.892,"1,73%"
27.02.2007,43.145,"-6,63%"
26.02.2007,46.207,"0,42%"
23.02.2007,46.016,"-0,94%"
22.02.2007,46.452,"0,79%"
21.02.2007,46.090,"0,53%"
20.02.2007,45.849,"0,00%"
16.02.2007,45.849,"-0,23%"
15.02.2007,45.955,"-0,09%"
14.02.2007,45.996,"1,77%"
13.02.2007,45.197,"2,87%"
12.02.2007,43.935,"-0,79%"
09.02.2007,44.284,"-1,35%"
08.02.2007,44.892,"0,68%"
07.02.2007,44.588,"-1,68%"
06.02.2007,45.352,"0,15%"
05.02.2007,45.286,"0,64%"
02.02.2007,44.998,"0,41%"
01.02.2007,44.815,"0,39%"
31.01.2007,44.642,"1,36%"
30.01.2007,44.044,"1,08%"
29.01.2007,43.573,"-1,89%"
26.01.2007,44.412,"-0,62%"
24.01.2007,44.687,"1,15%"
23.01.2007,44.177,"1,43%"
22.01.2007,43.553,"0,29%"
19.01.2007,43.428,"2,24%"
18.01.2007,42.478,"-0,60%"
17.01.2007,42.735,"0,26%"
16.01.2007,42.624,"-0,69%"
15.01.2007,42.919,"-0,41%"
12.01.2007,43.095,"1,00%"
11.01.2007,42.670,"0,79%"
10.01.2007,42.336,"0,78%"
09.01.2007,42.007,"-1,92%"
08.01.2007,42.830,"1,38%"
05.01.2007,42.245,"-4,03%"
04.01.2007,44.020,"-0,96%"
03.01.2007,44.445,"-2,07%"
02.01.2007,45.383,"2,04%"
28.12.2006,44.474,"-0,12%"
27.12.2006,44.526,"2,12%"
26.12.2006,43.603,"0,57%"
22.12.2006,43.356,"-0,07%"
21.12.2006,43.385,"-0,27%"
20.12.2006,43.502,"-0,20%"
19.12.2006,43.590,"0,19%"
18.12.2006,43.509,"-0,20%"
15.12.2006,43.596,"-0,36%"
14.12.2006,43.755,"1,09%"
13.12.2006,43.285,"0,62%"
12.12.2006,43.018,"-0,64%"
11.12.2006,43.297,"0,74%"
08.12.2006,42.978,"0,16%"
07.12.2006,42.909,"-0,43%"
06.12.2006,43.096,"-0,14%"
05.12.2006,43.157,"1,18%"
04.12.2006,42.654,"3,21%"
01.12.2006,41.327,"-1,44%"
30.11.2006,41.932,"-0,09%"
29.11.2006,41.970,"2,26%"
28.11.2006,41.043,"0,31%"
27.11.2006,40.915,"-2,02%"
24.11.2006,41.758,"-0,74%"
23.11.2006,42.070,"0,37%"
22.11.2006,41.913,"0,83%"
21.11.2006,41.570,"1,32%"
17.11.2006,41.029,"-0,32%"
16.11.2006,41.162,"-0,31%"
14.11.2006,41.291,"1,69%"
13.11.2006,40.606,"-0,28%"
10.11.2006,40.720,"-0,23%"
09.11.2006,40.815,"-1,26%"
08.11.2006,41.334,"0,70%"
07.11.2006,41.048,"-0,48%"
06.11.2006,41.247,"2,01%"
03.11.2006,40.435,"1,26%"
01.11.2006,39.930,"1,70%"
31.10.2006,39.263,"0,93%"
30.10.2006,38.900,"-1,09%"
27.10.2006,39.328,"-0,80%"
26.10.2006,39.645,"0,21%"
25.10.2006,39.563,"0,16%"
24.10.2006,39.499,"0,69%"
23.10.2006,39.227,"1,51%"
20.10.2006,38.643,"-0,71%"
19.10.2006,38.920,"0,60%"
18.10.2006,38.686,"-0,55%"
17.10.2006,38.898,"-0,84%"
16.10.2006,39.229,"0,98%"
13.10.2006,38.850,"1,38%"
11.10.2006,38.322,"-0,86%"
10.10.2006,38.655,"0,65%"
09.10.2006,38.406,"1,23%"
06.10.2006,37.940,"-0,10%"
05.10.2006,37.977,"0,60%"
04.10.2006,37.749,"3,60%"
03.10.2006,36.438,"-1,67%"
02.10.2006,37.058,"1,67%"
29.09.2006,36.449,"-0,10%"
28.09.2006,36.486,"1,05%"
27.09.2006,36.106,"0,80%"
26.09.2006,35.819,"2,42%"
25.09.2006,34.973,"0,50%"
22.09.2006,34.799,"-0,09%"
21.09.2006,34.830,"-1,04%"
20.09.2006,35.197,"-1,92%"
19.09.2006,35.886,"-1,64%"
18.09.2006,36.483,"0,87%"
15.09.2006,36.170,"0,04%"
14.09.2006,36.154,"-1,08%"
13.09.2006,36.550,"1,11%"
12.09.2006,36.147,"1,05%"
11.09.2006,35.772,"-2,15%"
08.09.2006,36.558,"-0,41%"
06.09.2006,36.710,"-1,76%"
05.09.2006,37.368,"-0,86%"
04.09.2006,37.693,"0,98%"
01.09.2006,37.329,"3,03%"
31.08.2006,36.232,"-0,22%"
30.08.2006,36.313,"0,02%"
29.08.2006,36.304,"-0,20%"
28.08.2006,36.375,"1,16%"
25.08.2006,35.958,"0,45%"
24.08.2006,35.797,"0,80%"
23.08.2006,35.512,"-3,18%"
22.08.2006,36.678,"-1,30%"
21.08.2006,37.161,"-1,04%"
18.08.2006,37.552,"-0,02%"
17.08.2006,37.559,"-0,32%"
16.08.2006,37.678,"1,02%"
15.08.2006,37.296,"2,02%"
14.08.2006,36.557,"-1,05%"
11.08.2006,36.944,"-1,10%"
10.08.2006,37.354,"0,27%"
09.08.2006,37.255,"-0,92%"
08.08.2006,37.600,"-0,26%"
07.08.2006,37.698,"-0,40%"
04.08.2006,37.848,"1,06%"
03.08.2006,37.451,"0,44%"
02.08.2006,37.288,"1,22%"
01.08.2006,36.839,"-0,64%"
31.07.2006,37.077,"-0,81%"
28.07.2006,37.381,"1,34%"
27.07.2006,36.888,"0,80%"
26.07.2006,36.594,"-0,24%"
25.07.2006,36.681,"1,26%"
24.07.2006,36.224,"2,01%"
21.07.2006,35.510,"-0,94%"
20.07.2006,35.847,"-2,55%"
19.07.2006,36.785,"4,71%"
18.07.2006,35.130,"0,76%"
17.07.2006,34.866,"-1,37%"
14.07.2006,35.350,"-0,01%"
13.07.2006,35.354,"-2,42%"
12.07.2006,36.230,"-0,89%"
11.07.2006,36.554,"1,14%"
10.07.2006,36.141,"0,11%"
07.07.2006,36.102,"-1,18%"
06.07.2006,36.533,"0,43%"
05.07.2006,36.378,"-2,65%"
04.07.2006,37.367,"0,03%"
03.07.2006,37.357,"1,98%"
30.06.2006,36.631,"0,39%"
29.06.2006,36.487,"4,74%"
28.06.2006,34.835,"1,34%"
27.06.2006,34.376,"-0,74%"
26.06.2006,34.631,"-0,09%"
23.06.2006,34.661,"1,00%"
22.06.2006,34.317,"-0,67%"
21.06.2006,34.547,"2,72%"
20.06.2006,33.632,"-0,78%"
19.06.2006,33.897,"-1,46%"
16.06.2006,34.399,"4,43%"
14.06.2006,32.941,"0,28%"
13.06.2006,32.848,"-2,11%"
12.06.2006,33.555,"-4,33%"
09.06.2006,35.075,"-1,02%"
08.06.2006,35.438,"0,49%"
07.06.2006,35.264,"-3,54%"
06.06.2006,36.558,"-0,50%"
05.06.2006,36.740,"-3,17%"
02.06.2006,37.942,"0,51%"
01.06.2006,37.748,"3,33%"
31.05.2006,36.530,"0,32%"
30.05.2006,36.413,"-4,54%"
29.05.2006,38.145,"-1,26%"
26.05.2006,38.630,"2,82%"
25.05.2006,37.569,"4,96%"
24.05.2006,35.792,"-0,88%"
23.05.2006,36.110,"-1,06%"
22.05.2006,36.497,"-3,28%"
19.05.2006,37.733,"-0,20%"
18.05.2006,37.807,"-1,26%"
17.05.2006,38.291,"-2,85%"
16.05.2006,39.416,"0,37%"
15.05.2006,39.271,"-2,34%"
12.05.2006,40.212,"-1,55%"
11.05.2006,40.847,"-2,17%"
10.05.2006,41.752,"-0,54%"
09.05.2006,41.979,"1,12%"
08.05.2006,41.515,"0,24%"
05.05.2006,41.417,"1,08%"
04.05.2006,40.976,"0,14%"
03.05.2006,40.920,"-0,24%"
02.05.2006,41.017,"1,62%"
28.04.2006,40.363,"1,54%"
27.04.2006,39.751,"-1,63%"
26.04.2006,40.410,"1,69%"
25.04.2006,39.738,"-0,03%"
24.04.2006,39.751,"-0,06%"
20.04.2006,39.775,"-0,41%"
19.04.2006,39.938,"0,92%"
18.04.2006,39.572,"2,89%"
17.04.2006,38.462,"1,00%"
13.04.2006,38.082,"-0,90%"
12.04.2006,38.427,"1,39%"
11.04.2006,37.901,"-1,49%"
10.04.2006,38.475,"-1,16%"
07.04.2006,38.926,"-0,91%"
06.04.2006,39.285,"0,59%"
05.04.2006,39.053,"0,65%"
04.04.2006,38.802,"0,22%"
03.04.2006,38.717,"2,02%"
31.03.2006,37.952,"0,46%"
30.03.2006,37.777,"0,76%"
29.03.2006,37.492,"2,21%"
28.03.2006,36.682,"-2,55%"
27.03.2006,37.641,"0,17%"
24.03.2006,37.577,"0,27%"
23.03.2006,37.474,"-1,00%"
22.03.2006,37.851,"1,21%"
21.03.2006,37.398,"-2,11%"
20.03.2006,38.204,"0,41%"
17.03.2006,38.049,"-0,28%"
16.03.2006,38.157,"-0,23%"
15.03.2006,38.244,"1,87%"
14.03.2006,37.541,"2,03%"
13.03.2006,36.793,"-0,27%"
10.03.2006,36.891,"1,59%"
09.03.2006,36.312,"-2,62%"
08.03.2006,37.289,"-0,36%"
07.03.2006,37.423,"-2,43%"
06.03.2006,38.354,"-2,26%"
03.03.2006,39.240,"0,29%"
02.03.2006,39.126,"-0,13%"
01.03.2006,39.178,"1,47%"
24.02.2006,38.610,"0,53%"
23.02.2006,38.405,"0,42%"
22.02.2006,38.246,"0,21%"
21.02.2006,38.166,"-0,97%"
20.02.2006,38.539,"0,30%"
17.02.2006,38.422,"0,43%"
16.02.2006,38.256,"2,73%"
15.02.2006,37.239,"1,67%"
14.02.2006,36.627,"1,42%"
13.02.2006,36.114,"-2,33%"
10.02.2006,36.975,"0,25%"
09.02.2006,36.882,"1,05%"
08.02.2006,36.499,"-0,17%"
07.02.2006,36.562,"-2,03%"
06.02.2006,37.321,"0,16%"
03.02.2006,37.262,"-0,11%"
02.02.2006,37.304,"-3,07%"
01.02.2006,38.485,"0,27%"
